七高僧…称名念仏の教えを説き示し、受け伝えた高僧として、以下の7人を選定した。	The Seven Patriarchs of Jodo Shinshu: Shinran selected the following 7 monks as the high priests who had taught and spread the doctrine of Shomyo Nenbutsu.
インドの仏教	Indian Buddhism
龍樹…『十住毘婆沙論』「易行品」、『十二礼』	Nagarjuna: "Jujubibasharon", the ninth chapter of 'Igyohon' (the easy practice); "Junirai" (the twelve stanzas of adoration)
世親…『無量寿経優婆提舎願生偈』（浄土論）	Vasubandhu: "Muryojukyo ubadaisha ganshoge" (Discourse on the Pure Land)
中国の仏教	Chinese Buddhism
曇鸞（どんらんだいし）…『無量寿経優婆提舎願生偈註』（浄土論註）、『讃阿弥陀陀佛偈』	Tan-luan: "Muryojukyo ubadaisha ganshoge-chu" (Commentary of a discourse on the Pure Land); "San Amida Butsu Ge" (hymns praising Amida Buddha)
道綽（どうしゃくぜんじ）…『安楽集』	Tao-cho: "Anraku-shu" (treatises on peace and joy)
善導…『観無量寿経疏』（観経疏）、『往生礼讃偈』（往生礼讃）、『転経行道願往生浄土法事讃』（法事讃）、『依観経等明般舟三昧行道往生讃』（般舟讃）、『観念阿弥陀仏相海三昧功徳法門』（観念法門）	Shan-tao: "Kammuryoju-kyosho" (a commentary on the Kanmuryojukyo) (Kangyosho); "Ojo Raisan Ge" (hymns on the verse in the Pure Land) (Ojo Raisan); "Tengyo gyodogan ojojodo hojisan" (service book for the Pure Land school) (Hojisan); "Ekangyotomyo hanjuzanmai gyodo ojosan" (hymns on the presence of the Buddha) (Hanjusan); "Kannen Amida Butsu sokai sanmai kudoku homon" (directions for meditation and invocation) (Kannen homon)
日本の仏教	Japanese Buddhism
源信_(僧侶)（げんしんかしょう）…『往生要集』	Genshin: "Ojoyoshu" (treatises on rebirth)"
源空聖人（法然上人）…『選択本願念仏集』（選択集）	Genku Sho'nin (Honen Sho'nin): "Senjaku Hongan Nenbutsu Shu" (treatises on the Great Vow)" (Singled-Out Collection)
聖徳太子…「和国の教主」として尊敬し、観音菩薩の化身として崇拝した。	Prince Shotoku: Shinran revered Prince Shotoku as "Wakoku-no-kyoshu" (the founder of Japanese Buddhism) and worshiped him as an incarnation of Kannon Bosatsu (Bodhisattva).
『十七条憲法』	"Seventeen-article constitution"
「浄土三部経」と総称される、釈尊により説かれた『無量寿経仏説無量寿経』、『観無量寿経』、『阿弥陀経』を、拠り所の経典と定める。	Honen set the following three books as the canon, which were preached by Sakyamuni and generically called 'Three Pure Land Sutras': "Muryoju-kyo Bussetsu Muryoju-kyo", "Kammuryoju-kyo" and "Amida-kyo."
特に『佛説無量寿経』を『大無量寿経』（大経）と呼び、教えの中心となる経典として最重要視した。	The book "Bussetsu Muryoju-kyo" was also called "Daimuryoju-kyo" (Daikyo), and considered the most significant sutra by Shinran.
阿弥陀如来にこの世で救われて「南無阿弥陀仏」と報謝の念仏を称える（称名）身になれば、阿弥陀仏の浄土（極楽）へ往って、阿弥陀仏の元で仏として生まれることができるとされる。	In the teaching of Jodo Shinshu, those who awaken faith in the saving grace of Amida Nyorai and express deep feeling of gratitude by reciting his name "Namu Amida Butsu," are to be reborn in the Pure Land of Amida and become a Buddha.
なぜなら法蔵菩薩（阿弥陀仏の修行時の名）が、48の誓願（四十八願）を建立し、その第18番目の願（本願）である第十八願に「すべての人が救われなければ、わたしは仏とはならぬ」（「設我得佛十方衆生至心信樂欲生我國乃至十念若不生者不取正覺唯除五逆誹謗正法」）と誓われ、それらの願がすべて成就して仏になられているからである。	Because long time ago Hozo bosatsu (Amida Butsu when he was still studying) invoked the forty-eight vows, and the main idea of the eighteenth vow (called the Great Vow) had been 'if any one is not saved in this world, I shall not attain Buddhahood', and then he became a Buddha with all his vows fulfilled.
この為、人（凡夫）が極楽浄土へ往生出来るのは阿弥陀仏の本願によるものであり、この理（ことわり）を賜る（信心をいただく）ことにより、往生への道がひらける（易行道）。	It is the Great Vow of Amida Butsu that leads all the people (sentient beings) to the Pure Land, and the path to the Pure Land will open by the faith which is given by Amida Butsu (Easy Path).
信心正因称名報恩という。	This is called Shinji Shoin Shomyo Ho-on (meaning only the belief given by Amida Butsu leads you to the Pure Land, so you have to recite the name of Amida Butsu to express the feeling of gratitude).
前述した通り、信心も自分から信ずる心の意味ではなく、阿弥陀仏から賜ったものであるり、すべてが阿弥陀仏の働きであるとする。	As mentioned before, the faith in this context isn't the faith given by people's own efforts, but it is Amida Butsu who gives them the faith, and everything that happens in this world is due to the work of Amida Butsu.
これを他力本願（たりきほんがん）と呼ぶ。	This viewpoint is called "Tariki Hongan," which means salvation through the benevolence of Amida Butsu.
ここで言う人（凡夫）とは、仏のような智慧を持ち合わせない末法の世に生きるすべての人を言う。	In the teaching of Jodo Shinshu, all people (sentient beings) are considered creatures who don't have wisdom like Buddha and have to live through the degenerate age of Mappo.
しかし、自力で悟りを開こうとする人（難行道を選ぶ人）を否定するものではない。	However, the teaching doesn't necessarily deny those who try to attain enlightenment by themselves (or those who try to choose the Difficult Path).
また、正信偈に「彌陀佛本願念佛邪見憍慢惡衆生信樂受持甚以難難中之難無過斯」とあり、誤り無く信心を持ち続ける（いただき続ける）のは、非常に難しい事だとも、親鸞は述べている。	Shinran also wrote in his book "Shoshinge" that it is really difficult to keep holding your faith without any misunderstandings.
他力とは阿弥陀仏の働き（力）を指す。	"Tariki" means the work or power of Amidabutsu.
「他人まかせ」や「太陽の働きや雨や風や空気、そのほかの自然の働き」という意味での使用は、本来の意味の誤用から転じ一般化したものであり、敬虔な浄土真宗信者（門徒）は、後者の表現を嫌悪・忌避する。	Therefore the devoted followers of Jodo Shinshu choose not to use the word "tariki" in such contexts like 'you depend on the other people too much', or 'it is due to the work of sun, rain, wind, air or other nature', because the true meaning of "tariki" is not the influence of people or nature but Amidabutsu, though this misusage is pervasive now.
「悪人正機」と呼ばれる思想も親鸞独自のものとして知られている。	The idea called "Akunin Shoki" is also unique to Shinran.
既に親鸞の師・法然に見られる思想であるが、これを教義的に整備したのが親鸞であるともいわれる。	This is something you can see in the thinking of Honen, who was Shinran's teacher, but it is also said that Shinran organized the idea as a doctrine.
『歎異抄』に「善人なおもて往生をとぐ、いわんや悪人をや（善人が極楽往生できるのなら、悪人ができないはずが無い）」と有るのは、上記「他力本願」とも関係する思想であるが、その意味は、＜人（凡夫）は自力で善（往生の手段となる行為）を成しとげることは不可能である。	In the book "Tannisho" is written that 'if even good people can be born in the Pure Land, how much more so the evil people', and this has also something to do with the concept of "Tariki Hongan," which was mentioned above. The meaning of this is that people (sentient beings) are too ignorant to do something good that leads to the Pure Land.
人（凡夫）はすべて悪（往生の手段とならない行為）しか成せない。	People (sentient beings) always do evil things, which never leads them to the Pure Land.
だから、悪人と自覚している人の方が、自分は善人だと思っている人より、本願により救われる道を自覚している事になる＞という逆説的な表現である。	So, paradoxically, those who know they are evil are closer to the path to salvation by the Great Vow, rather than those who consider themselves good and still believe that they can do something good.
大乗無我思想のひとつの到達点といえる。	It could be said an extension of the idea of not-self, or Anatta in Mahayana Buddhism.
